,CustomerID,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
3828,4829,59,Female,Home,293.83,2024-01-31
3829,4830,56,Male,Home,100.47,2024-04-05
3830,4831,38,Male,Electronics,48.39,2024-05-11
3831,4832,25,Male,Sports,79.99,2024-05-27
3832,4833,53,Female,Beauty,43.51,2024-01-05
3833,4834,38,Female,Beauty,455.12,2024-03-07
3834,4835,26,Male,Books,90.25,2024-02-11
3835,4836,42,Female,Electronics,283.11,2024-05-28
3836,4837,24,Male,Electronics,250.08,2024-01-15
3837,4838,38,Non-Binary,Electronics,141.62,2024-02-07
3838,4839,37,Male,Toys,185.32,2024-03-22
3839,4840,18,Non-Binary,Beauty,74.82,2024-04-28
3840,4841,37,Female,Books,189.76,2024-06-26
3841,4842,55,Male,Home,103.69,2024-02-04
3842,4843,35,Female,Beauty,65.24,2024-04-01
3843,4844,46,Male,Clothing,107.37,2024-02-11
3844,4845,45,Non-Binary,Home,16.12,2024-01-14
3845,4846,24,Female,Toys,13.72,2024-03-10
3846,4847,28,Female,Sports,113.13,2024-04-02
3847,4848,32,Male,Sports,87.22,2024-04-17
3848,4849,23,Female,Beauty,90.87,2024-06-11
3849,4850,40,Non-Binary,Home,238.97,2024-04-01
3850,4851,46,Non-Binary,Books,159.47,2024-01-13
3851,4852,28,Male,Sports,72.97,2024-03-15
3852,4853,33,Male,Home,10.24,2024-03-15
3853,4854,30,Female,Electronics,179.72,2024-05-15
3854,4855,30,Non-Binary,Home,189.01,2024-06-12
3855,4856,42,Female,Electronics,128.71,2024-01-20
3856,4857,57,Non-Binary,Electronics,151.83,2024-05-11
3857,4858,41,Non-Binary,Clothing,15.63,2024-02-19
3858,4859,37,Male,Beauty,118.5,2024-06-09
3859,4860,22,Female,Toys,71.62,2024-02-16
3860,4861,34,Non-Binary,Toys,12.29,2024-01-25
3861,4862,58,Male,Electronics,112.71,2024-06-02
3862,4863,40,Non-Binary,Clothing,136.68,2024-02-12
3863,4864,24,Male,Books,31.82,2024-05-19
3864,4865,58,Male,Clothing,193.54,2024-03-23
3865,4866,22,Male,Electronics,733.0,2024-03-21
3866,4867,32,Female,Home,73.28,2024-06-24
3867,4868,34,Male,Clothing,50.71,2024-03-18
3868,4869,23,Male,Books,580.94,2024-03-10
3869,4870,23,Non-Binary,Books,41.79,2024-06-24
3870,4871,22,Male,Clothing,153.71,2024-06-27
3871,4872,41,Non-Binary,Books,95.37,2024-06-25
3872,4873,54,Non-Binary,Clothing,94.85,2024-04-02
3873,4874,46,Female,Sports,439.21,2024-01-25
3874,4875,31,Male,Toys,17.41,2024-05-16
3875,4876,29,Male,Sports,21.6,2024-05-28
3876,4877,28,Non-Binary,Electronics,209.06,2024-03-31
3877,4878,42,Female,Home,779.06,2024-02-06
3878,4879,29,Male,Beauty,35.6,2024-01-04
3879,4880,47,Female,Home,79.22,2024-02-05
3880,4881,59,Non-Binary,Beauty,186.36,2024-05-12
3881,4882,48,Male,Home,223.31,2024-03-13
3882,4883,20,Female,Books,17.6,2024-04-05
3883,4884,31,Male,Electronics,72.76,2024-05-04
3884,4885,41,Male,Toys,15.27,2024-04-15
3885,4886,52,Female,Sports,25.45,2024-03-28
3886,4887,18,Male,Toys,39.24,2024-02-11
3887,4888,45,Non-Binary,Clothing,51.45,2024-01-27
3888,4889,26,Male,Toys,164.06,2024-02-25
3889,4890,37,Male,Home,70.17,2024-02-09
3890,4891,31,Female,Sports,399.2,2024-05-08
3891,4892,28,Female,Clothing,105.66,2024-02-26
3892,4893,43,Female,Electronics,174.09,2024-02-18
3893,4894,41,Male,Toys,24.73,2024-05-23
3894,4895,39,Female,Books,562.7,2024-06-06
3895,4896,58,Male,Toys,36.2,2024-06-25
3896,4897,38,Non-Binary,Sports,73.59,2024-05-14
3897,4898,52,Non-Binary,Electronics,265.98,2024-05-16
3898,4899,43,Male,Books,68.4,2024-05-21
3899,4900,56,Male,Books,60.03,2024-06-28
3900,4901,33,Non-Binary,Books,27.5,2024-01-30
3901,4902,24,Non-Binary,Home,140.72,2024-04-16
3902,4903,58,Male,Beauty,139.4,2024-04-27
3903,4904,43,Non-Binary,Sports,80.88,2024-01-20
3904,4905,25,Non-Binary,Sports,231.8,2024-01-30
3905,4906,57,Male,Beauty,160.16,2024-02-03
3906,4907,24,Female,Sports,660.21,2024-01-05
3907,4908,52,Female,Toys,17.68,2024-05-02
3908,4909,49,Non-Binary,Beauty,13.29,2024-03-30
3909,4910,56,Male,Beauty,244.83,2024-03-20
3910,4911,33,Non-Binary,Electronics,27.45,2024-06-25
3911,4912,45,Non-Binary,Toys,83.69,2024-04-02
3912,4913,28,Male,Clothing,8.69,2024-02-05
3913,4914,47,Female,Clothing,479.5,2024-04-23
3914,4915,47,Non-Binary,Toys,645.69,2024-06-01
3915,4916,49,Non-Binary,Toys,90.37,2024-05-13
3916,4917,54,Female,Sports,395.16,2024-03-28
3917,4918,41,Male,Sports,58.56,2024-02-14
3918,4919,22,Male,Home,264.11,2024-03-18
3919,4920,21,Male,Toys,47.93,2024-01-08
3920,4921,56,Male,Toys,264.16,2024-01-31
3921,4922,38,Male,Books,89.87,2024-02-26
3922,4923,54,Non-Binary,Sports,186.42,2024-02-02
3923,4924,46,Non-Binary,Home,46.2,2024-06-26
3924,4925,40,Female,Sports,119.05,2024-02-06
3925,4926,44,Female,Home,66.08,2024-06-25
3926,4927,52,Female,Sports,66.89,2024-02-28
3927,4928,20,Female,Home,139.76,2024-03-19
3928,4929,22,Male,Electronics,283.71,2024-02-02
3929,4930,42,Male,Sports,611.96,2024-02-23
3930,4931,25,Female,Beauty,68.08,2024-02-03
3931,4932,59,Non-Binary,Clothing,27.57,2024-01-21
3932,4933,34,Male,Sports,47.78,2024-04-18
3933,4934,26,Male,Sports,31.33,2024-06-25
3934,4935,52,Non-Binary,Sports,174.89,2024-01-29
3935,4936,38,Non-Binary,Home,107.16,2024-01-20
3936,4937,20,Non-Binary,Toys,7.55,2024-01-05
3937,4938,33,Non-Binary,Beauty,42.05,2024-05-03
3938,4939,33,Non-Binary,Books,91.61,2024-04-20
3939,4940,49,Female,Clothing,119.54,2024-01-11
3940,4941,22,Non-Binary,Sports,794.13,2024-02-20
3941,4942,31,Male,Books,34.42,2024-01-28
3942,4943,48,Non-Binary,Electronics,70.24,2024-01-09
3943,4944,57,Female,Books,104.97,2024-06-17
3944,4945,40,Male,Home,158.04,2024-05-11
3945,4946,25,Non-Binary,Clothing,26.12,2024-05-31
3946,4947,34,Non-Binary,Electronics,65.69,2024-01-16
3947,4948,51,Non-Binary,Beauty,197.32,2024-04-30
3948,4949,41,Male,Books,224.89,2024-01-31
3949,4950,31,Non-Binary,Sports,15.98,2024-03-05
3950,4951,48,Female,Toys,51.99,2024-01-12
3951,4952,49,Female,Toys,218.68,2024-01-17
3952,4953,32,Non-Binary,Electronics,185.56,2024-03-18
3953,4954,20,Male,Sports,288.83,2024-06-19
3954,4955,27,Male,Electronics,111.38,2024-01-03
3955,4956,21,Female,Sports,191.88,2024-01-25
3956,4957,44,Female,Books,36.53,2024-02-01
3957,4958,44,Male,Sports,52.25,2024-06-03
3958,4959,53,Male,Sports,156.56,2024-02-22
3959,4960,29,Female,Sports,68.98,2024-05-30
3960,4961,44,Non-Binary,Home,52.46,2024-02-21
3961,4962,23,Non-Binary,Sports,104.91,2024-02-17
3962,4963,29,Male,Beauty,39.56,2024-06-20
3963,4964,25,Non-Binary,Sports,46.1,2024-03-30
3964,4965,39,Male,Sports,81.39,2024-01-08
3965,4966,18,Female,Electronics,127.33,2024-01-24
3966,4967,55,Female,Clothing,8.03,2024-02-07
3967,4968,42,Male,Home,17.92,2024-03-12
3968,4969,35,Female,Clothing,116.02,2024-05-28
3969,4970,23,Non-Binary,Toys,189.51,2024-03-30
3970,4971,29,Female,Toys,55.27,2024-03-31
3971,4972,29,Female,Sports,93.15,2024-02-11
3972,4973,49,Non-Binary,Toys,236.51,2024-05-08
3973,4974,33,Non-Binary,Electronics,92.92,2024-06-05
3974,4975,20,Male,Toys,610.08,2024-03-02
3975,4976,27,Female,Books,39.97,2024-05-09
3976,4977,19,Male,Clothing,18.21,2024-05-25
3977,4978,27,Male,Toys,23.28,2024-01-18
3978,4979,25,Non-Binary,Books,22.11,2024-01-26
3979,4980,30,Male,Books,49.6,2024-05-28
3980,4981,42,Male,Beauty,11.88,2024-01-04
3981,4982,43,Female,Beauty,21.99,2024-05-15
3982,4983,48,Male,Home,34.28,2024-02-25
3983,4984,47,Male,Toys,548.86,2024-02-19
3984,4985,33,Male,Clothing,104.41,2024-03-13
3985,4986,23,Female,Beauty,54.49,2024-02-13
3986,4987,47,Non-Binary,Clothing,19.22,2024-05-17
3987,4988,38,Female,Clothing,79.58,2024-01-02
3988,4989,51,Non-Binary,Books,43.47,2024-01-26
3989,4990,20,Non-Binary,Home,22.61,2024-02-24
3990,4991,46,Non-Binary,Sports,67.03,2024-05-09
3991,4992,44,Female,Books,88.17,2024-05-01
3992,4993,30,Female,Books,346.09,2024-04-03
3993,4994,52,Non-Binary,Electronics,28.62,2024-06-27
3994,4995,47,Female,Sports,92.58,2024-05-30
3995,4996,44,Male,Home,260.76,2024-02-17
3996,4997,28,Non-Binary,Electronics,150.46,2024-04-22
3997,4998,46,Non-Binary,Clothing,72.06,2024-06-21
3998,4999,40,Non-Binary,Beauty,28.85,2024-01-28
3999,5000,40,Non-Binary,Electronics,61.65,2024-02-16
4000,5001,30,Male,Toys,62.58,2024-03-31
4001,5002,49,Female,Electronics,24.79,2024-04-07
4002,5003,31,Male,Toys,83.21,2024-04-18
4003,5004,48,Female,Electronics,60.51,2024-02-24
4004,5005,52,Male,Home,214.02,2024-05-11
4005,5006,57,Non-Binary,Clothing,198.97,2024-02-28
4006,5007,29,Male,Toys,97.24,2024-04-14
4007,5008,41,Male,Sports,63.27,2024-01-29
4008,5009,29,Non-Binary,Beauty,241.47,2024-03-21
4009,5010,50,Female,Sports,657.85,2024-02-01
4010,5011,20,Female,Books,74.92,2024-04-29
4011,5012,19,Non-Binary,Electronics,20.35,2024-01-29
4012,5013,53,Non-Binary,Clothing,93.42,2024-05-13
4013,5014,52,Non-Binary,Toys,586.75,2024-02-04
4014,5015,55,Non-Binary,Clothing,118.09,2024-05-06
4015,5016,48,Non-Binary,Books,58.33,2024-04-02
4016,5017,26,Male,Clothing,158.05,2024-06-29
4017,5018,38,Female,Home,120.86,2024-03-14
4018,5019,45,Non-Binary,Home,166.46,2024-05-22
4019,5020,37,Female,Sports,632.27,2024-01-11
4020,5021,45,Non-Binary,Clothing,26.74,2024-01-22
4021,5022,53,Male,Electronics,48.1,2024-03-24
4022,5023,28,Male,Home,59.73,2024-05-06
4023,5024,47,Male,Electronics,23.12,2024-01-30
4024,5025,20,Male,Beauty,140.92,2024-04-08
4025,5026,32,Female,Sports,144.18,2024-03-13
4026,5027,56,Male,Clothing,171.1,2024-04-26
4027,5028,49,Female,Sports,22.43,2024-06-02
4028,5029,23,Non-Binary,Sports,621.93,2024-03-20
4029,5030,22,Non-Binary,Clothing,10.87,2024-06-24
4030,5031,39,Male,Electronics,128.49,2024-04-23
4031,5032,33,Female,Toys,244.52,2024-02-27
4032,5033,50,Non-Binary,Electronics,32.61,2024-05-21
4033,5034,20,Non-Binary,Beauty,606.98,2024-04-14
4034,5035,51,Non-Binary,Beauty,51.7,2024-03-15
4035,5036,43,Non-Binary,Home,36.76,2024-04-19
4036,5037,45,Male,Books,411.39,2024-02-18
4037,5038,41,Male,Books,35.07,2024-01-18
4038,5039,29,Male,Clothing,16.7,2024-05-01
4039,5040,26,Non-Binary,Electronics,510.69,2024-06-22
4040,5041,39,Male,Home,101.07,2024-04-04
4041,5042,49,Non-Binary,Sports,468.15,2024-02-15
4042,5043,36,Male,Home,31.4,2024-01-04
4043,5044,39,Male,Electronics,12.49,2024-06-21
4044,5045,47,Female,Electronics,160.56,2024-05-05
4045,5046,29,Female,Electronics,119.13,2024-06-21
4046,5047,35,Non-Binary,Beauty,222.03,2024-01-27
4047,5048,23,Non-Binary,Beauty,13.11,2024-04-11
4048,5049,56,Non-Binary,Books,115.16,2024-04-22
4049,5050,51,Female,Beauty,153.84,2024-05-13
4050,5051,49,Male,Toys,67.73,2024-06-17
4051,5052,49,Female,Sports,28.2,2024-06-22
4052,5053,27,Male,Beauty,260.8,2024-01-22
4053,5054,51,Non-Binary,Home,168.69,2024-01-31
4054,5055,52,Female,Electronics,284.64,2024-02-06
4055,5056,31,Non-Binary,Toys,30.34,2024-04-11
4056,5057,25,Male,Clothing,19.37,2024-04-12
4057,5058,58,Male,Clothing,286.82,2024-06-26
4058,5059,44,Female,Home,32.2,2024-05-31
4059,5060,39,Female,Home,176.93,2024-01-27
4060,5061,44,Female,Sports,130.03,2024-02-13
4061,5062,40,Non-Binary,Clothing,16.78,2024-01-17
4062,5063,41,Male,Sports,143.23,2024-04-03
4063,5064,24,Female,Toys,43.99,2024-02-20
4064,5065,20,Non-Binary,Beauty,74.29,2024-03-27
4065,5066,52,Non-Binary,Electronics,36.42,2024-02-21
4066,5067,33,Non-Binary,Electronics,24.72,2024-06-01
4067,5068,20,Male,Toys,60.85,2024-04-13
4068,5069,45,Female,Books,45.73,2024-02-01
4069,5070,25,Female,Beauty,143.92,2024-02-29
4070,5071,29,Non-Binary,Toys,58.62,2024-04-18
4071,5072,45,Female,Home,156.0,2024-05-07
4072,5073,52,Male,Electronics,121.1,2024-03-12
4073,5074,49,Female,Beauty,45.2,2024-05-28
4074,5075,52,Non-Binary,Clothing,159.5,2024-05-31
4075,5076,44,Male,Clothing,33.03,2024-03-10
4076,5077,51,Female,Sports,102.16,2024-06-13
4077,5078,21,Male,Home,31.56,2024-04-12
4078,5079,56,Female,Toys,78.95,2024-04-01
4079,5080,53,Male,Books,38.06,2024-05-01
4080,5081,58,Non-Binary,Electronics,99.81,2024-06-19
4081,5082,43,Non-Binary,Toys,256.18,2024-06-03
4082,5083,28,Non-Binary,Beauty,237.26,2024-04-13
4083,5084,25,Male,Beauty,16.31,2024-05-04
4084,5085,49,Male,Toys,127.82,2024-05-10
4085,5086,42,Non-Binary,Books,36.0,2024-03-12
4086,5087,20,Non-Binary,Clothing,41.45,2024-02-07
4087,5088,40,Male,Beauty,97.73,2024-04-26
4088,5089,49,Male,Books,10.52,2024-01-28
4089,5090,37,Male,Home,18.38,2024-02-01
4090,5091,20,Male,Sports,28.96,2024-03-05
4091,5092,36,Male,Toys,10.33,2024-05-05
4092,5093,35,Female,Books,79.44,2024-05-07
4093,5094,30,Female,Clothing,10.52,2024-02-29
4094,5095,38,Female,Clothing,14.32,2024-06-09
4095,5096,32,Male,Clothing,245.71,2024-02-04
4096,5097,48,Male,Home,38.15,2024-01-08
4097,5098,57,Male,Electronics,44.19,2024-01-26
4098,5099,45,Non-Binary,Books,69.01,2024-01-14
4099,5100,27,Non-Binary,Sports,145.81,2024-01-18
4100,5101,37,Non-Binary,Home,257.13,2024-05-07
4101,5102,18,Non-Binary,Sports,284.1,2024-06-22
4102,5103,34,Female,Clothing,129.91,2024-01-07
4103,5104,48,Male,Clothing,90.52,2024-02-15
4104,5105,38,Female,Home,6.92,2024-04-07
4105,5106,38,Male,Electronics,23.68,2024-06-03
4106,5107,48,Female,Home,37.9,2024-06-22
4107,5108,34,Non-Binary,Sports,148.08,2024-03-24
4108,5109,21,Female,Beauty,122.55,2024-02-09
4109,5110,47,Female,Beauty,30.41,2024-03-18
4110,5111,39,Male,Beauty,31.67,2024-06-08
4111,5112,42,Non-Binary,Clothing,131.58,2024-06-08
4112,5113,46,Female,Clothing,9.87,2024-01-25
4113,5114,21,Male,Books,37.56,2024-01-20
4114,5115,21,Non-Binary,Electronics,10.78,2024-06-18
4115,5116,37,Non-Binary,Electronics,13.02,2024-05-13
4116,5117,45,Male,Toys,81.17,2024-05-06
4117,5118,54,Male,Sports,23.39,2024-04-29
4118,5119,26,Male,Toys,29.32,2024-02-21
4119,5120,50,Non-Binary,Electronics,17.54,2024-03-16
4120,5121,58,Male,Electronics,72.7,2024-06-18
4121,5122,33,Female,Clothing,19.95,2024-05-07
4122,5123,40,Male,Home,291.26,2024-05-05
4123,5124,49,Female,Books,659.75,2024-05-09
4124,5125,28,Female,Toys,82.62,2024-03-07
4125,5126,56,Female,Books,194.29,2024-05-18
4126,5127,28,Female,Electronics,239.16,2024-03-28
4127,5128,48,Male,Beauty,130.63,2024-05-18
4128,5129,38,Non-Binary,Books,199.62,2024-05-19
4129,5130,35,Female,Clothing,132.17,2024-01-05
4130,5131,45,Male,Electronics,31.7,2024-01-09
4131,5132,27,Female,Books,23.67,2024-04-20
4132,5133,55,Male,Electronics,6.66,2024-01-31
4133,5134,49,Female,Clothing,92.67,2024-04-08
4134,5135,30,Non-Binary,Toys,76.3,2024-04-25
4135,5136,45,Female,Books,260.63,2024-03-21
4136,5137,46,Non-Binary,Books,69.25,2024-04-06
4137,5138,54,Non-Binary,Beauty,47.45,2024-04-23
4138,5139,23,Male,Beauty,36.65,2024-04-27
4139,5140,52,Female,Clothing,155.1,2024-01-10
4140,5141,53,Female,Electronics,27.33,2024-01-09
4141,5142,28,Non-Binary,Clothing,203.42,2024-02-15
4142,5143,53,Female,Sports,58.32,2024-05-22
4143,5144,46,Male,Electronics,56.73,2024-06-17
4144,5145,49,Non-Binary,Electronics,799.82,2024-03-18
4145,5146,29,Non-Binary,Toys,652.74,2024-06-29
4146,5147,47,Male,Home,118.78,2024-02-12
4147,5148,31,Male,Sports,505.22,2024-05-05
4148,5149,56,Male,Sports,63.84,2024-04-20
4149,5150,45,Female,Clothing,246.76,2024-02-04
4150,5151,37,Male,Books,47.24,2024-03-20
4151,5152,57,Male,Sports,92.59,2024-04-09
4152,5153,24,Non-Binary,Books,169.28,2024-05-04
4153,5154,48,Female,Beauty,179.03,2024-01-29
4154,5155,54,Non-Binary,Clothing,142.31,2024-05-25
4155,5156,22,Non-Binary,Electronics,38.29,2024-06-21
4156,5157,54,Male,Toys,98.01,2024-05-05
4157,5158,54,Female,Home,7.88,2024-06-17
4158,5159,21,Male,Clothing,43.68,2024-05-21
4159,5160,39,Non-Binary,Books,36.26,2024-06-24
4160,5161,22,Female,Toys,43.42,2024-05-18
4161,5162,40,Non-Binary,Toys,12.66,2024-05-26
4162,5163,58,Non-Binary,Electronics,93.19,2024-04-30
4163,5164,52,Female,Electronics,60.54,2024-05-01
4164,5165,42,Male,Home,361.1,2024-05-23
4165,5166,58,Male,Books,9.51,2024-02-10
4166,5167,51,Non-Binary,Books,290.22,2024-05-09
4167,5168,44,Male,Toys,129.1,2024-01-15
4168,5169,32,Female,Home,6.12,2024-04-10
4169,5170,48,Female,Electronics,38.99,2024-03-08
4170,5171,50,Male,Electronics,10.24,2024-05-06
4171,5172,56,Male,Electronics,94.92,2024-05-31
4172,5173,34,Non-Binary,Books,129.13,2024-04-06
4173,5174,39,Female,Clothing,150.86,2024-06-06
4174,5175,48,Male,Clothing,275.9,2024-06-22
4175,5176,42,Male,Home,23.78,2024-03-31
4176,5177,30,Male,Sports,229.73,2024-03-13
4177,5178,55,Non-Binary,Toys,93.55,2024-03-23
4178,5179,48,Female,Electronics,54.83,2024-01-16
4179,5180,59,Non-Binary,Electronics,77.99,2024-01-08
4180,5181,43,Female,Sports,144.73,2024-05-31
4181,5182,30,Female,Books,82.95,2024-01-12
4182,5183,27,Non-Binary,Clothing,30.33,2024-02-02
4183,5184,27,Male,Toys,215.98,2024-04-03
4184,5185,25,Non-Binary,Books,72.21,2024-03-30
4185,5186,35,Male,Electronics,178.66,2024-05-29
4186,5187,53,Non-Binary,Clothing,480.63,2024-01-07
4187,5188,31,Male,Sports,89.04,2024-06-09
4188,5189,35,Non-Binary,Sports,136.86,2024-03-28
4189,5190,47,Female,Electronics,144.47,2024-04-07
4190,5191,28,Male,Beauty,108.67,2024-01-25
4191,5192,35,Non-Binary,Books,12.75,2024-04-19
4192,5193,48,Non-Binary,Clothing,241.64,2024-03-29
4193,5194,27,Male,Clothing,62.84,2024-04-01
4194,5195,56,Female,Electronics,30.61,2024-04-15
4195,5196,30,Non-Binary,Electronics,492.23,2024-03-30
4196,5197,48,Male,Clothing,132.85,2024-01-15
4197,5198,19,Male,Toys,31.91,2024-06-18
4198,5199,47,Female,Sports,422.68,2024-03-03
4199,5200,45,Female,Books,275.52,2024-03-04
4200,5201,41,Female,Toys,637.49,2024-03-01
4201,5202,52,Female,Electronics,168.17,2024-06-14
4202,5203,40,Non-Binary,Beauty,103.64,2024-03-20
4203,5204,24,Non-Binary,Toys,52.5,2024-05-31
4204,5205,20,Female,Books,38.23,2024-01-22
4205,5206,45,Female,Electronics,49.01,2024-06-25
4206,5207,58,Female,Beauty,24.76,2024-01-17
4207,5208,38,Female,Books,32.85,2024-03-19
4208,5209,49,Male,Books,112.43,2024-01-30
4209,5210,26,Male,Clothing,124.57,2024-03-27
4210,5211,42,Male,Clothing,229.97,2024-02-13
4211,5212,43,Male,Electronics,9.59,2024-01-06
4212,5213,28,Non-Binary,Electronics,731.06,2024-05-17
4213,5214,45,Male,Sports,143.76,2024-03-24
4214,5215,36,Male,Sports,61.56,2024-01-10
4215,5216,36,Male,Home,77.89,2024-04-27
4216,5217,53,Male,Home,95.49,2024-06-17
4217,5218,29,Female,Sports,155.81,2024-04-18
4218,5219,19,Female,Beauty,89.94,2024-05-25
4219,5220,59,Female,Sports,57.17,2024-05-11
4220,5221,27,Female,Home,673.19,2024-04-17
4221,5222,20,Male,Beauty,39.3,2024-03-09
4222,5223,58,Non-Binary,Books,46.5,2024-01-06
4223,5224,25,Female,Sports,208.2,2024-06-27
4224,5225,43,Male,Electronics,70.44,2024-04-30
4225,5226,33,Female,Books,53.96,2024-05-30
4226,5227,36,Female,Electronics,185.47,2024-01-06
4227,5228,41,Female,Toys,266.83,2024-03-22
4228,5229,31,Female,Clothing,179.17,2024-04-06
4229,5230,18,Male,Toys,25.95,2024-05-26
4230,5231,21,Male,Sports,507.91,2024-04-09
4231,5232,36,Male,Electronics,122.98,2024-03-23
4232,5233,58,Non-Binary,Books,30.74,2024-05-26
4233,5234,32,Female,Sports,42.01,2024-01-26
4234,5235,26,Non-Binary,Electronics,46.98,2024-05-05
4235,5236,38,Non-Binary,Books,88.93,2024-01-26
4236,5237,46,Non-Binary,Home,128.74,2024-06-25
4237,5238,20,Male,Home,239.6,2024-06-21
4238,5239,39,Male,Clothing,154.67,2024-02-22
4239,5240,45,Female,Books,50.73,2024-03-27
4240,5241,54,Male,Electronics,34.27,2024-05-07
4241,5242,52,Male,Clothing,74.5,2024-05-08
4242,5243,25,Non-Binary,Sports,227.46,2024-06-19
4243,5244,36,Male,Clothing,683.19,2024-03-27
4244,5245,22,Female,Sports,129.27,2024-02-12
4245,5246,41,Female,Home,111.52,2024-06-06
4246,5247,35,Non-Binary,Home,84.9,2024-03-17
4247,5248,54,Male,Sports,135.54,2024-04-03
4248,5249,54,Non-Binary,Sports,34.67,2024-04-21
4249,5250,21,Female,Clothing,64.93,2024-02-21
4250,5251,29,Female,Clothing,170.2,2024-05-07
4251,5252,24,Male,Home,16.68,2024-06-11
4252,5253,26,Male,Clothing,43.23,2024-01-20
4253,5254,46,Female,Electronics,726.45,2024-05-17
4254,5255,37,Female,Beauty,143.25,2024-02-24
4255,5256,34,Non-Binary,Books,48.8,2024-03-14
4256,5257,23,Non-Binary,Electronics,112.77,2024-03-08
4257,5258,49,Non-Binary,Clothing,40.09,2024-01-13
4258,5259,22,Male,Home,216.51,2024-03-17
4259,5260,51,Male,Clothing,192.26,2024-05-26
4260,5261,37,Female,Clothing,53.73,2024-04-12
4261,5262,44,Male,Toys,80.62,2024-02-27
4262,5263,33,Male,Home,794.79,2024-06-08
4263,5264,31,Male,Sports,121.1,2024-01-24
4264,5265,41,Male,Electronics,272.23,2024-05-28
4265,5266,23,Male,Clothing,271.29,2024-01-25
4266,5267,35,Male,Beauty,8.76,2024-05-31
4267,5268,47,Male,Beauty,144.45,2024-03-27
4268,5269,57,Male,Beauty,66.81,2024-03-10
4269,5270,56,Female,Electronics,677.21,2024-01-18
4270,5271,47,Female,Toys,80.51,2024-05-25
4271,5272,46,Non-Binary,Home,31.44,2024-05-15
4272,5273,51,Non-Binary,Home,101.13,2024-05-01
4273,5274,50,Non-Binary,Beauty,135.68,2024-04-19
4274,5275,35,Male,Sports,6.37,2024-02-23
4275,5276,49,Non-Binary,Books,665.26,2024-03-29
4276,5277,57,Non-Binary,Sports,23.42,2024-01-20
4277,5278,27,Female,Sports,29.6,2024-06-15
4278,5279,22,Male,Books,108.77,2024-03-18
4279,5280,38,Male,Clothing,92.81,2024-05-09
4280,5281,57,Male,Books,29.08,2024-03-17
4281,5282,43,Male,Toys,20.27,2024-04-20
4282,5283,48,Non-Binary,Electronics,43.26,2024-06-18
4283,5284,59,Female,Clothing,237.5,2024-05-18
4284,5285,21,Male,Beauty,222.61,2024-03-21
4285,5286,26,Male,Clothing,83.07,2024-02-21
4286,5287,44,Female,Books,38.19,2024-04-16
4287,5288,59,Male,Beauty,224.85,2024-04-12
4288,5289,50,Male,Beauty,295.2,2024-03-05
4289,5290,33,Female,Home,779.39,2024-06-08
4290,5291,36,Male,Home,40.51,2024-05-11
4291,5292,35,Male,Electronics,140.55,2024-04-26
4292,5293,46,Non-Binary,Clothing,85.47,2024-06-20
4293,5294,43,Female,Clothing,96.29,2024-05-20
4294,5295,29,Non-Binary,Books,6.16,2024-02-16
4295,5296,50,Female,Books,85.61,2024-01-05
4296,5297,50,Female,Electronics,137.26,2024-06-09
4297,5298,36,Male,Beauty,35.42,2024-06-29
4298,5299,20,Female,Books,206.64,2024-05-12
4299,5300,20,Non-Binary,Toys,252.07,2024-02-17
4300,5301,25,Female,Sports,44.17,2024-05-27
4301,5302,53,Male,Home,36.45,2024-05-07
4302,5303,46,Female,Beauty,88.88,2024-02-24
4303,5304,39,Male,Toys,51.94,2024-06-18
4304,5305,29,Male,Electronics,352.42,2024-04-29
4305,5306,45,Female,Beauty,194.68,2024-03-09
4306,5307,49,Female,Clothing,171.98,2024-06-12
4307,5308,55,Female,Home,140.78,2024-05-16
4308,5309,20,Male,Home,27.99,2024-06-06
4309,5310,36,Male,Sports,132.43,2024-04-21
4310,5311,23,Non-Binary,Beauty,82.63,2024-05-24
4311,5312,47,Non-Binary,Home,17.17,2024-06-09
4312,5313,31,Non-Binary,Toys,33.15,2024-01-16
4313,5314,52,Male,Toys,68.69,2024-05-13
4314,5315,37,Non-Binary,Home,469.77,2024-02-21
4315,5316,18,Female,Electronics,52.95,2024-04-03
4316,5317,23,Female,Books,98.04,2024-04-28
4317,5318,45,Female,Electronics,191.76,2024-02-07
4318,5319,24,Non-Binary,Clothing,119.93,2024-03-02
4319,5320,55,Female,Electronics,99.91,2024-02-08
4320,5321,20,Male,Electronics,186.74,2024-06-24
4321,5322,29,Male,Toys,26.47,2024-03-17
4322,5323,48,Female,Beauty,526.54,2024-04-21
4323,5324,53,Female,Electronics,94.8,2024-04-15
4324,5325,20,Male,Home,121.88,2024-03-22
4325,5326,53,Female,Toys,53.57,2024-01-17
4326,5327,36,Male,Toys,138.44,2024-06-11
4327,5328,42,Non-Binary,Sports,181.9,2024-02-22
4328,5329,23,Non-Binary,Electronics,22.38,2024-04-15
4329,5330,32,Male,Clothing,60.19,2024-03-09
4330,5331,28,Non-Binary,Sports,31.37,2024-03-14
4331,5332,28,Non-Binary,Books,24.22,2024-06-14
4332,5333,34,Male,Toys,79.21,2024-02-11
4333,5334,49,Female,Books,57.43,2024-03-06
4334,5335,59,Non-Binary,Sports,236.08,2024-06-24
4335,5336,34,Female,Beauty,102.63,2024-06-02
4336,5337,37,Female,Home,69.05,2024-03-01
